,user_id,prj_led,admin_roles,isEmployee,type,rsc_prj,rsc_department,proprietary,task,activity,action,user_task_corr,user_prj_corr,user_department_corr,expertise
116050,1e3b0254-fab4-431d-8b9e-e55f3774b186,74,13,1,21,71,5,1,7220,32,False,0,0,0,0
110966,d253b690-0234-47cc-ae0f-8f116d149834,0,11,0,22,31,4,0,32100,30,False,0,0,0,2
115639,456f5f38-67e8-49e1-afa5-b63b80392190,0,13,1,20,71,7,1,52100,36,False,0,0,0,0
108984,52ce1113-e9c9-47a5-9257-6422e8e1bd1f,61,11,1,22,52,3,0,1210,31,False,0,0,0,0
112075,2390bad2-7d67-4512-8b8e-fc6d5b364e88,0,12,0,21,61,2,0,51200,30,False,0,0,0,0
113627,cd30fbf9-830a-4a46-9342-7148bf021211,0,12,0,20,51,6,0,6210,33,False,0,0,0,0
106151,727dfd6c-424c-4db9-8ec6-e8c92bc394a9,0,10,1,20,12,8,1,7210,31,False,0,1,0,0
115030,5c0d3738-9f9f-4a26-b807-b5bbc812dcf3,0,13,1,22,32,2,0,5220,35,False,0,0,0,2
106978,fa0c17d0-9b02-4287-a6ba-75edd3180df3,0,10,0,22,51,1,1,3110,32,False,0,1,0,2
116136,d13c13d2-a2a7-4f9f-998c-19fb2379fddb,73,13,1,21,73,2,1,71200,35,False,0,1,0,0
115781,ddcf7f9c-2185-43a4-90b0-378403afca0d,73,13,1,20,72,8,1,21100,31,False,0,0,0,0
111348,3ce42a69-d6f6-4bae-a713-69393a9dd6ee,0,12,1,21,62,5,1,7110,31,False,0,0,1,0
106643,a46793e8-a2eb-4d65-a9c0-f99a402559f4,0,10,1,22,32,4,1,52100,30,False,0,0,1,2
113011,306724e1-09ef-4940-9795-6634e56dbb3d,0,12,0,21,32,1,1,4120,31,False,0,0,0,0
116231,15afe97c-59de-408b-a673-43fc69279ecc,0,13,0,20,72,8,1,7210,33,False,0,0,0,0
116356,e8fe7408-c7cc-4756-a6fd-f3ed617a7fc8,0,13,0,22,74,8,1,6220,36,False,0,0,0,0
107503,34c7a4b0-3e65-4f6e-b49e-0ba1f0cb8946,21,10,1,20,22,2,0,62100,33,False,0,0,0,2
114847,59330b2f-94d6-4d37-935e-116e7ad53c08,0,13,1,20,21,8,0,5210,34,False,0,0,0,0
113047,7cee9694-7ad1-4bd9-a25c-0cce71f937c8,72,12,0,22,32,2,1,3210,35,False,0,0,0,0
113803,eb53983a-798c-4e11-9c98-9dd1110a46d7,0,12,0,21,61,5,0,5220,32,False,0,0,0,0
107869,83ad033e-02a0-42e9-a415-9e03d9b510f5,0,10,1,20,73,1,0,21100,34,False,0,0,0,0
109130,72c6260f-b0b2-47ba-80aa-6a7180e5c931,61,11,0,20,21,4,0,62100,34,False,0,0,0,0
110599,10e729d8-036f-4b0d-9fc9-397a0f2f0911,73,11,1,22,21,4,0,32200,35,False,1,0,0,2
112882,72395282-66a1-40c4-8122-10e9081268d8,0,12,1,20,32,2,0,7210,31,False,0,0,0,0
106538,4196c435-bb32-4b96-b352-8869a4213ca0,0,10,0,21,51,8,0,22100,30,False,0,0,0,0
113190,79656d70-5ee7-4f2b-88a7-51941f859c9f,31,12,1,22,21,3,1,32200,31,False,0,0,0,0
108846,6d557f24-3e9b-473a-942b-1f0d4695218d,0,11,1,22,51,7,0,5220,31,False,0,0,0,1
107236,fca9473e-446d-4bc2-8e9a-d18f8d217981,0,10,0,21,62,2,0,6120,32,False,0,0,0,0
111193,42dd1b7f-bacd-4fd3-9fed-360c15889e02,0,11,1,20,31,3,0,3220,31,False,0,1,0,0
108691,4045d534-65e0-4dcc-9fec-bd4b67425f11,0,11,0,22,11,7,0,72200,31,False,0,0,0,0
111510,8f153970-9aa3-48f5-81b6-2c7b275f555b,52,12,1,21,51,6,0,72200,32,False,0,0,0,2
113406,227274ba-333a-461c-9b79-a3935e65ae55,71,12,1,20,42,5,1,72200,30,False,0,0,0,0
106886,5d8c8ddf-e7c0-4672-8bac-bf3b736a2c3d,0,10,1,22,42,6,1,42100,30,False,0,0,1,2
106294,926c7f4d-54af-4ed6-ae98-62681cb30c41,21,10,1,20,22,7,1,71100,36,False,0,0,0,1
110357,703daf7f-9d26-4995-ae57-b711df59cea8,42,11,1,21,32,4,1,21100,33,False,0,0,0,0
116160,f6443f1d-9457-4e03-a004-9490f0c73248,73,13,0,22,74,7,1,7120,33,False,0,0,1,1
108553,f30a5514-3fc0-46be-b2b7-ccaf098d7011,0,10,0,20,21,2,1,12100,35,False,0,0,0,0
112736,b1f5338a-4623-4dbe-83eb-27c37bb57d46,74,12,1,20,71,1,0,6110,32,False,0,0,0,1
113667,a968a294-a15f-47d2-99b8-90e94402cf11,0,12,0,21,62,5,0,61100,33,False,0,1,1,0
108867,3e6e80dc-b32c-40c5-a9fd-aa23ca97d76a,0,11,0,21,73,8,0,71100,33,False,0,0,0,0
109402,4b1cbfbd-fc37-4fd7-bcf1-3891d7bc8c14,0,11,1,22,42,2,0,73100,32,False,0,0,0,0
108168,a49ee183-770c-447d-8f69-065177c5a8f3,0,10,0,20,11,5,0,1110,33,False,0,0,0,2
116007,7dd28690-fa37-4d95-9dfe-6ec45510b7ee,74,13,0,21,72,2,0,71100,31,False,0,0,0,2
113097,cb12bc45-e313-455e-914d-b4271e8591f9,0,12,1,22,41,8,1,1110,31,False,0,0,0,0
113026,fdddff04-1d50-4fda-b75a-766465098721,32,12,1,21,73,1,0,22100,34,False,0,0,0,0
113252,e7b17272-0360-429d-9ce2-3fec08dc528c,71,12,0,20,21,6,0,21200,32,False,0,0,1,0
108786,56fcfb68-9977-4114-8e8d-846948c85675,22,11,0,20,61,5,0,42200,34,False,0,0,0,0
107014,ac7b4281-7b09-4d97-a7ef-8f1d1f6a9d88,0,10,1,20,41,1,1,7310,31,False,0,0,0,2
109159,b4975021-a185-4c74-a1c5-ecfa0998d8d7,0,11,0,20,21,4,0,11200,31,False,0,1,0,0
109976,bc910548-b1fb-4c2a-b922-17789462cf2a,0,11,1,22,42,5,0,4210,30,False,0,0,0,0
116527,9e2fc1e7-fe71-4653-85af-419a4f07cc14,0,13,0,20,72,7,1,62200,35,False,1,0,0,0
113522,9a4b0fb0-9cf9-4440-985b-6b4d8f9a8e00,0,12,0,21,61,6,1,51100,30,False,0,0,0,0
116091,e779f27d-ead7-4631-b021-b68c503e2f5c,73,13,1,21,73,5,0,7110,35,False,0,1,0,0
112054,04c47a53-380c-420d-af9a-44b757d5ba45,0,12,0,22,51,4,0,42200,35,False,0,0,0,0
112433,125eadce-8ebf-4ad2-8da0-0afc2734a469,61,12,0,20,62,1,1,31100,36,False,0,0,0,2
107944,b1e2a9c4-cae7-41ad-90f0-8f076208c507,22,10,1,20,21,3,1,11100,32,False,0,0,0,0
110588,d5680d25-ca08-4b42-96f7-872d1e171a18,51,11,1,20,73,4,1,32100,34,False,0,0,0,0
110087,1cfc7e75-144c-4b21-bdb2-f6ec456a07af,0,11,0,20,41,8,0,41100,36,False,0,0,0,2
111102,810e6a0e-ec15-4d2f-8c90-eeb4ea989a0b,0,11,1,20,42,3,0,31200,34,False,0,0,0,0
113761,c4dfa8f6-18e8-4bc8-8129-a53718797b49,52,12,0,22,61,6,0,5120,34,False,0,0,0,0
112397,44170f0d-88c9-4282-a65c-9bd25fac104f,52,12,1,22,51,3,0,2210,30,False,0,0,0,0
113917,b956e37c-e321-4785-9359-9575c303c79d,51,12,1,22,52,6,1,42200,33,False,0,0,1,1
112133,8ad1ba60-b107-4a5b-a819-8e9abbf26f59,61,12,0,20,62,3,1,6120,34,False,0,0,0,0
110718,d2cda73b-2e9e-4eee-8483-a44bf1175a4c,0,11,1,21,73,3,1,4110,34,False,0,1,0,0
106692,dfffb917-a3d8-4a37-b84e-313c04c2a58c,72,10,1,22,51,3,1,5120,35,False,0,0,0,0
111324,2900eb32-2882-4fce-af63-ae813f59e579,0,12,0,20,52,5,1,3110,32,False,0,0,1,0
112999,9161a8cd-22c8-47d5-90b9-aa60c591a01f,71,12,0,20,71,7,1,12200,36,False,0,1,0,0
111988,54fe0305-1537-4cea-9119-a60abb3428fa,0,12,0,21,61,2,1,5110,34,False,0,0,0,2
113827,0bdd17d5-49ff-4632-a0f0-b7ef069374f9,0,12,1,22,62,6,1,6120,31,False,0,0,0,2
116263,eff12035-b017-4a39-8c81-74edce4183d1,73,13,1,21,74,8,1,62100,36,False,0,0,1,2
114105,5b05064f-a029-408e-9605-d0d17ada5cba,52,13,1,20,11,5,1,7120,33,False,0,0,0,0
107839,2df852c9-d3e1-4aee-a348-d48548de0db4,61,10,0,21,71,2,0,21200,33,False,0,0,0,0
106762,62677efc-be60-4cfd-8a6e-de8a37c3eefd,51,10,1,21,72,3,1,6110,30,False,0,0,0,2
106486,fb18f91e-4f9d-4ff5-ac6c-3ac389e0de94,42,10,1,22,42,5,1,1220,33,False,0,1,0,0
114445,9f7b0c10-9596-45f8-8510-08839c0d3892,0,13,1,22,74,6,0,42100,33,False,0,0,0,0
115096,6ff8a985-b23f-4963-b53c-a28762049e99,22,13,1,20,22,6,1,3120,34,False,0,1,0,0
112891,19a97565-8a62-4ccd-b374-4722a5bda142,0,12,0,22,22,2,1,4110,30,False,0,0,0,0
111530,589ee9a5-ba88-4608-b733-2c89e193414a,0,12,1,21,51,6,0,11200,36,False,0,0,0,0
110015,2ec1be54-669b-463e-8437-0d7fbfc3e139,0,11,0,21,42,5,1,4210,32,False,0,1,0,2
114290,cd088cd8-4d75-4864-94a5-3f3f7d8de5ac,72,13,0,21,73,2,0,32100,31,False,0,0,0,0
106994,f4856e19-616a-4ba6-b115-ea9420863f08,0,10,1,21,72,1,0,6210,36,False,0,0,1,0
110591,125beba7-40ff-49dd-af5d-03f4c7882f68,74,11,1,20,61,3,1,31200,36,False,0,0,0,2
112902,bb8b8622-0bae-482e-b4b6-82e82f430cb5,0,12,1,22,21,2,1,73200,34,False,0,0,0,1
115926,680a881d-7691-459c-9d43-9ffdca05cd9b,74,13,0,20,73,5,1,7110,34,False,0,0,0,0
116174,7c8aec8d-cfcc-45f1-afe0-6b27a2dfca1e,0,13,1,20,74,7,0,72100,35,False,0,0,1,1
114568,c8580e2a-9fb2-4503-a5c3-d2d6547825d3,41,13,1,20,21,8,0,12200,31,False,0,0,1,0
116214,1713d6b9-c467-42af-ba46-2e7840b9a09e,73,13,0,22,73,7,1,7310,36,False,0,1,0,0
106284,4fd6b100-38d2-4f07-9736-cf552fe199e4,21,10,0,20,11,3,0,4120,31,False,0,0,0,0
110741,f74f8fb2-61d1-4366-a5f9-b1d08c836772,0,11,0,22,12,4,1,32200,33,False,0,1,0,0
111128,e32875f5-2d38-41f9-a984-b74593aa9c3d,0,11,1,21,41,3,1,22200,32,False,0,0,1,0
115796,7c729af4-8482-486c-8b62-a9a23be603e9,71,13,0,20,73,7,0,1210,30,False,0,0,1,0
110997,f9d36cef-aa20-4459-98da-dbc9bdf10e10,0,11,1,22,41,4,0,42100,34,False,0,0,0,1
115266,156f62d5-ac79-48c4-8b81-b932f0460d8b,0,13,1,22,22,7,0,72200,33,False,0,0,0,0
116022,66cad0e8-deff-4912-b578-f119e671f066,74,13,0,22,74,1,1,72100,32,False,0,1,0,2
111419,2e999143-3e44-4c95-96da-958148477fa3,0,12,1,21,61,5,1,7210,35,False,0,0,1,2
107923,64bc2920-3a81-4762-ab94-1e9facddb001,12,10,1,22,22,5,1,21100,30,False,0,0,0,2
108905,002cfcfe-99f9-40c8-84ac-f9fce66694eb,0,11,0,20,72,1,0,12200,36,False,0,0,0,0
106956,4c104dd1-e7b1-4cd4-9665-c37987921f27,72,10,0,22,41,8,0,7110,36,False,0,0,0,0
112029,9c29bee5-4ef8-4de8-9b3c-9a0092d54efa,0,12,0,21,62,2,0,61200,34,False,1,0,0,1
110609,0daa6db7-0d02-4fff-90af-d053f1e3a7b9,52,11,0,20,72,3,0,3210,30,False,0,0,1,0
106074,e50271db-7354-495c-b29a-71d639e80417,0,10,0,20,12,4,0,31200,31,False,0,0,0,2
114839,fea8867a-1ddd-4ce4-be08-d0a833fe193b,12,13,0,21,21,7,1,32200,35,False,0,0,0,0
114515,936f3946-082c-48af-89e1-8b9e571d8e20,72,13,1,20,72,4,1,21200,32,False,0,1,0,0
110056,8b0a7136-922b-4176-8409-3843a4770963,0,11,0,21,32,7,0,3210,35,False,0,0,0,0
107158,8227cfae-73ab-444c-99b3-ad6c0e62c2f6,31,10,1,22,52,2,1,4110,36,False,0,0,0,0
115636,c4f0b642-78e4-4a91-b70a-e982a7545820,0,13,1,21,71,7,0,61200,36,False,0,1,0,2
114556,e501052a-f396-4e93-af39-7d40306d9de2,0,13,1,22,74,2,1,6210,36,False,0,0,0,0
109753,6b5ab81e-2bda-47f4-924f-4dfe7c2f8caa,74,11,0,22,11,5,1,4110,35,False,0,0,0,0
113310,9c9b3504-5bdb-4e18-bf62-1ed58b7a0c0f,0,12,1,22,42,5,1,72200,33,False,0,0,0,0
115553,e916e56f-3b3f-461d-936d-3d25a26a426a,72,13,1,22,71,8,1,4120,32,False,0,0,1,2
106690,3c7bc003-d841-498e-92d2-dd9a37ab2560,52,10,1,21,52,5,1,7220,30,False,0,1,0,2
110104,af016ca5-6cf0-4a92-ae5a-718169d03ed4,0,11,0,22,42,7,0,22200,31,False,0,0,0,0
109828,5d3da842-3775-471e-9098-1a1f9bbf6644,21,11,0,20,12,1,0,31200,34,False,0,0,0,0
111246,719a3a2f-aac2-4be6-8a88-f5d0c02ff1bd,42,11,0,21,32,3,0,3110,34,False,0,0,1,0
106195,71c532d9-553a-49a6-9af9-4ca39ddaaa1c,0,10,0,21,11,5,1,73100,33,False,0,0,0,0
111170,04f05527-2c77-44a2-9dec-4fe6b13d3a54,0,11,1,22,32,3,1,31200,33,False,1,0,0,0
111254,c84dc93f-d8cb-4b2f-92da-4e1a75ca6d54,32,11,1,22,42,4,0,4110,35,False,0,0,0,0
109086,95ff5002-070a-4459-9446-401ee72342d2,0,11,1,20,51,4,0,73100,33,False,0,0,0,1
115286,b9048c20-8b6d-480e-9f5b-23d44d8dec8a,0,13,1,21,61,8,0,71200,34,False,0,0,1,0
110142,2891a7c0-df7c-4625-80ff-be9e14728022,32,11,0,22,41,2,1,4120,33,False,0,0,0,0
111634,d52e9d0f-5e4a-4bc8-b0b7-22bbe87ccec4,22,12,0,21,71,6,0,5110,31,False,0,0,0,0
106165,4a247dd3-64dd-44a4-9323-70794395b938,21,10,1,21,21,7,1,31100,30,False,0,1,0,2
110139,fdb27918-06a6-4f20-9207-0f029074241b,41,11,0,21,32,7,1,41100,30,False,0,0,0,0
106620,d1a66678-08d6-4562-b501-46b0c9b3ad5d,0,10,1,20,41,3,1,21100,34,False,0,0,0,0
112541,4d1276ed-c296-4b13-a88c-e03db6f1cf9f,51,12,1,21,62,1,1,32200,35,False,0,0,0,1
107600,45a903e8-2d8d-4c50-a10b-4a5ece992840,51,10,1,20,72,1,1,1220,30,False,0,0,0,0
110209,a78b0585-7a83-474b-8c84-03f4d07dc69c,42,11,1,20,41,5,1,31100,32,False,0,0,0,2
106792,44b9f730-ec2a-421e-8a37-92aee493dd9a,0,10,1,21,31,6,1,42200,33,False,0,0,0,0
112427,5a19156e-6b68-45be-b602-b26af4b9b11e,0,12,1,20,52,7,1,7320,33,False,0,1,0,0
115832,eb754d14-48a6-4fb9-bbbe-32803f0fe92e,74,13,0,20,74,8,1,51100,34,False,0,1,0,0
106603,9b41f00c-f600-4b54-950a-fe58704bb350,41,10,0,21,61,3,0,1120,33,False,0,0,0,0
111948,3c92bde8-5a4f-47f5-9b1c-b0fc2b5947a7,0,12,1,22,61,7,1,5210,31,False,0,0,1,1
110241,69fe7ea9-9e8e-43a5-a4d0-fa27e60eae71,31,11,1,20,31,3,1,11200,34,False,0,1,1,0
111617,30801324-bee4-4077-9c08-6697ecc1df14,0,12,0,20,72,5,0,6120,36,False,0,0,0,0
112879,cf0cdfed-e75f-473e-95a3-7182d4ce57b1,0,12,1,21,71,2,0,52200,36,False,0,0,0,0
106430,8e371589-3429-4115-ab86-a16cdd0ffd7a,0,10,0,21,41,7,1,2210,31,False,0,0,0,0
111364,3c58b687-719d-4c87-9008-4fe87a252a5a,52,12,0,22,62,6,1,12200,32,False,0,0,0,0
113844,3c66ed8b-1c21-4574-a40f-f2b6fa333ab4,51,12,1,21,62,6,1,6120,36,False,0,0,0,0
112158,969aefa7-4b52-4d6c-b82f-d720557e56c6,0,12,0,20,62,7,0,4220,34,False,0,0,0,0
112407,4f460025-768f-42eb-a424-673d2aad7d06,0,12,0,20,61,1,1,1210,36,False,0,0,0,0
115556,836d5b42-73ab-433b-990b-a883508d07fb,0,13,1,22,71,7,1,4120,36,False,0,0,0,0
113132,e60f083f-6816-4b09-b966-027ab3bb85b4,0,12,0,22,74,4,1,2220,35,False,0,1,0,0
106604,2473953b-8156-4b21-8763-33ff44cb58d0,73,10,1,21,72,4,1,21100,31,False,1,0,0,2
110102,04b4f906-1d19-4f9b-a47d-6e190f3d4cee,42,11,0,20,41,7,0,3220,34,False,0,0,0,0
110838,40235465-7832-40b3-b7f6-d47dbf70ff9f,0,11,0,21,72,3,0,3210,34,False,0,0,0,0
114063,3c3c2aec-3516-4681-802a-6c1c7ac676fd,0,13,0,21,42,4,1,7320,32,False,1,0,0,0
114534,fb9a33f3-9291-4e76-94b8-5d4f2cb7ba39,73,13,1,21,72,5,0,52200,36,False,0,0,0,2
110698,7542bd1f-6876-42a3-9c00-2777174cb77f,0,11,1,20,62,3,0,3110,35,False,0,0,0,0
107162,4f03d430-aa77-46e3-994e-08eae497b35f,74,10,1,20,42,2,0,3120,34,False,0,0,1,0
114278,aa22f415-67ec-4dc4-be4e-580b95a70649,71,13,1,22,74,2,0,1210,31,False,0,0,0,1
109576,d4deef33-6116-4064-8b10-6dd212a17ef8,0,11,0,22,42,2,1,11200,32,False,0,0,0,1
106870,0d627dc5-d86a-4f8f-a3b0-2c3b134662c4,0,10,0,21,42,7,0,61100,33,False,0,0,0,2
107969,483fd08f-85bd-47f6-9fd7-5337ab9edacc,22,10,1,22,22,8,0,1210,31,False,0,1,0,0
115722,ad40f7bd-7f91-4367-8dec-5d75ee5ecd18,71,13,1,21,74,8,0,1220,33,False,0,0,0,0
112021,312298e4-267c-4a37-8504-44734bef9d25,0,12,0,20,62,2,1,6120,30,False,0,1,0,0
115889,15b79b5e-1d72-406d-b77e-66b7a31e4b41,0,13,0,21,74,6,0,7110,35,False,0,0,0,0
107303,a1f5f9e2-d809-4ff2-9e88-248e18cb79b2,0,10,1,20,12,1,1,41100,30,False,0,0,0,0
106521,3f5c5562-eadd-4302-842c-ba536a3c5549,62,10,1,20,32,5,0,11200,31,False,1,0,0,0
110417,9ef613a4-a91b-47e7-8a28-2a1c6fe0695b,31,11,1,22,42,3,1,1110,33,False,0,0,0,0
109024,b53e95cf-3951-4c69-b2cb-e84982114000,0,11,0,21,72,4,1,11200,33,False,0,1,1,1
107926,6ac49237-8826-4e92-a0bd-0b9d32fb7944,11,10,0,20,12,4,1,1220,34,False,0,0,0,0
108900,d4fb323d-8794-4c76-b13d-a6d14fa3de6e,0,11,1,22,51,2,0,21200,30,False,0,0,1,0
115505,0397e6b6-a97d-470a-8117-e72de7f3002a,22,13,0,20,42,8,1,7110,34,False,0,0,0,0
115517,22617e4d-0fab-48ae-b567-4ecbfa35177a,0,13,0,20,41,7,0,71200,30,False,0,0,0,0
114806,5e553d20-8b1c-4c6b-a497-31b59edd9c6e,32,13,0,22,22,8,0,41100,33,False,0,0,1,0
114721,e7d96d2f-99de-465e-b662-90140091cb9f,11,13,1,20,52,7,1,11200,33,False,0,0,1,2
114902,8aa227cd-6131-408d-9ddd-6e45b243d004,42,13,0,22,12,2,0,61200,34,False,0,0,0,2
109853,184f413b-8db1-4ad5-93ef-fb9acfdcc068,71,11,1,21,12,7,1,32200,30,False,0,0,0,0
110386,a960ef73-2051-40e3-9fb5-ecd99cde720c,41,11,0,20,41,3,1,62100,31,False,0,1,0,0
109595,ae96a137-b9aa-47c5-a392-ec66c058107c,0,11,0,21,42,6,0,7220,33,False,1,0,0,0
108500,53c28727-761a-41b4-9960-de2702b7bd10,0,10,0,22,11,1,1,2110,35,False,0,0,1,0
106993,7df2a166-b2c2-4d9a-b959-eff27d89945f,71,10,1,21,51,1,0,61100,36,False,0,0,0,0
106925,a2bf898e-e396-4acd-9520-0900f8e55c54,72,10,1,20,31,7,1,52100,36,False,0,0,0,1
115253,e1317868-617c-4a84-881b-e570aeffbc65,51,13,1,20,12,7,0,72200,31,False,1,0,0,0
107678,1b006be9-50df-4e75-9050-cbc408b3cfde,0,10,1,22,52,1,1,1220,31,False,0,0,0,2
115328,3778b391-4ad0-49d6-a5f8-fde7d8ee619f,0,13,0,22,42,8,0,7120,31,False,0,0,0,2
109726,528b9cb1-a632-4066-a32a-178c17a41ff4,0,11,0,21,62,8,0,41200,33,False,0,0,0,0
114832,bfdff7cd-ab9f-4466-a37e-168c164018f6,41,13,1,22,51,7,0,51100,32,False,0,0,0,0
109280,a608ac1c-1fef-4f02-8db2-50afe8aa8553,32,11,1,20,41,7,0,1110,32,False,0,0,0,2
114873,bd831bf4-3b5f-4d89-b744-a2878c0c1770,0,13,1,22,51,8,0,3220,36,False,0,0,0,2
108480,10e43fe0-e472-4558-a947-f74f9e6e2a6b,0,10,0,22,11,2,1,21100,33,False,0,1,0,0
113793,309a61bd-4f6b-4adb-bcfc-00b1f7de794d,61,12,1,20,51,5,0,61200,36,False,0,0,0,0
113351,9f09c024-1c96-4440-844f-b2d46c03a4e8,74,12,0,21,42,6,0,7310,31,False,0,0,1,0
106495,2bca8ff1-7992-4a27-a6ec-a10e9e4645f4,32,10,1,20,62,4,1,22100,36,False,0,0,0,0
108521,864fd968-0c3e-4f9d-8e68-d00c341c6a5b,12,10,0,20,11,1,0,2120,34,False,0,0,0,1
111593,7e8d0ba8-2783-4d78-a9f4-7ddde578cd3c,52,12,0,21,61,6,1,7320,31,False,0,0,1,0
107496,7c84a160-eb38-4612-81f3-4ddf6e77de74,0,10,0,22,12,2,1,61100,36,False,0,0,0,0
116115,a21ae7a3-8bbc-414f-899b-25dae5732671,0,13,0,21,73,5,0,7210,36,False,0,1,0,2
112732,6f7fa7bf-4735-4d12-a236-2040ec57fc70,0,12,0,20,42,3,1,5120,30,False,0,0,0,0
115135,ebbfb1a0-851c-4264-b2f2-f6f2a44dcf11,21,13,0,20,21,5,1,4220,35,False,0,1,0,2
116276,94b38372-691d-4701-96bc-ee033b652347,72,13,1,20,73,7,0,7110,33,False,0,0,0,2
109904,a0f642a5-a492-4e6c-ab52-09c9f9f0b13c,0,11,1,20,74,1,1,3220,36,False,0,0,1,0
116376,d6c786d1-520a-4b65-9db2-fbe2426ea03c,72,13,1,20,73,8,1,7220,33,False,0,0,1,0
106252,0867d79c-bbcc-4fcb-b9b9-00ebedb7a1a5,0,10,1,22,21,7,0,3210,31,False,0,0,0,1
116554,4e248c62-c479-46d7-8051-fe71e9857dcc,72,13,1,21,72,7,0,73100,35,False,0,1,0,0
111858,38e85757-4bbd-4454-8ae3-12c9bdf2ee5a,12,12,1,21,22,6,1,51100,35,False,0,0,1,0
106234,89b5fc05-285e-480c-a37d-570f51db972a,22,10,1,22,21,8,0,5220,32,False,0,0,0,0
108473,81da298b-8793-49a5-8199-740c717f9423,0,10,0,20,21,1,1,11100,33,False,0,1,0,1
107428,260c2c81-ba65-43e7-b162-2a9f0192e0ce,0,10,0,22,22,2,1,62100,36,False,0,0,0,2
113030,88dca481-c6a1-4e1f-ae59-4962bdd88afa,11,12,0,20,21,1,1,3220,33,False,0,0,0,0
110723,b0131d33-27cf-42ae-9cac-a0d25cbf35dd,61,11,1,21,52,3,1,3110,35,False,0,0,0,0
110420,6eb5b63f-7807-424f-b94a-040627f85db6,41,11,1,21,42,4,0,7220,30,False,0,0,0,0
114021,b099a64d-7b0a-4721-9696-2411e5a52879,0,13,1,21,31,1,1,72100,35,False,1,0,0,0
108970,0d259ada-b388-45af-9b17-a0e2018205b9,51,11,0,21,71,4,1,7310,31,False,0,0,0,0
115207,6c9cbb1f-b3a7-4014-93f2-bf4f92b4dc17,62,13,1,22,11,8,0,71200,33,False,0,0,0,0
116256,207ac763-87e3-45ec-b2b2-8ec420176f3f,71,13,1,22,74,8,0,73200,34,False,0,0,0,0
113040,023fde87-4b9b-4a47-aaf5-367815dd4100,11,12,1,22,21,4,0,3110,33,False,0,0,1,2
112474,d213d42b-9568-4a90-b68d-8ecb033f6ee0,51,12,1,20,62,1,0,22100,35,False,0,0,0,0
107512,ca9938c3-03c3-4e4f-9762-01ca378a0e1c,11,10,1,20,22,2,1,62100,35,False,0,0,0,0
113891,80767ad0-cebb-4b48-96a1-10a123af523e,62,12,0,22,61,5,0,5120,34,False,0,0,0,2
112144,73c220de-363d-4120-905b-6f11be3d7ac0,51,12,1,21,61,3,0,5220,33,False,1,0,1,0
111143,764d49ff-3cd8-496a-9107-04e3a574f944,0,11,1,21,42,3,1,4210,34,False,0,1,0,2
113884,f3b17066-aa84-43dd-b965-c27840cd230d,62,12,0,20,61,6,0,5110,33,False,0,0,0,0
112643,a1d2ff1a-4a54-4a42-884e-c2695fefc8bf,41,12,1,21,31,7,0,6120,35,False,0,0,0,0
110743,81ccb48f-bf3c-4967-98d5-f3d55f4191f3,0,11,0,22,72,4,0,32100,30,False,0,0,1,0
113494,a2c2889b-aecf-40d4-91b7-f8945440e630,0,12,1,21,21,6,1,42100,33,False,0,0,0,0
108170,1806c105-cf82-402f-b0c5-e576d0f47a85,0,10,1,20,21,8,1,1220,35,False,0,0,0,0
106682,40c7c683-ef57-4047-b883-8217ea1f0022,52,10,1,21,51,5,1,6110,31,False,0,0,1,0
106226,27f94210-606f-41d6-82ff-3d2989b12f79,21,10,1,22,22,4,1,52100,36,False,0,0,1,0
113130,ac012286-90c6-4c9c-9c8c-c9fae5f14102,12,12,0,22,11,3,1,41200,31,False,0,0,0,2
113286,28829a13-3157-45e6-a36b-c42aecf6a02b,21,12,0,22,21,5,0,2220,30,False,0,1,0,0
107310,a6c29b13-0634-49bb-81a9-71270f404328,22,10,0,20,22,2,0,61200,36,False,0,1,1,0
114180,0adbb3f7-85ed-493a-a3b5-1c84f849bfcb,0,13,0,21,21,6,0,73200,32,False,1,0,0,0
110232,125fc58a-db38-4d74-a521-b430f11d624f,41,11,0,20,31,6,0,22200,33,False,0,0,1,0
113144,8af73d05-a41d-47fa-9f76-df84c479ae99,0,12,1,20,71,7,1,4210,35,False,0,0,0,1
110522,ddb337c3-87bc-438d-97dc-bbce7feacde6,42,11,0,21,31,3,1,61200,31,False,0,0,0,0
115206,a333ec76-1d6b-4cf9-828c-e26610d94b32,0,13,1,20,32,8,0,71200,30,False,0,0,0,0
113276,2e645de6-ac51-4a93-b0af-a90c3c162fba,21,12,1,21,41,6,1,21100,36,False,0,0,0,2
106155,ef63fac0-d05c-4bf1-8a63-df77f68623c0,0,10,1,21,11,8,1,7310,32,False,0,0,0,0
110226,6255ba83-4edc-474a-965a-418167486252,0,11,0,21,42,7,0,41200,32,False,0,1,0,0
107446,23ea55a4-aa82-4991-aca7-627884b2e6bb,22,10,1,20,22,2,1,3120,35,False,0,1,1,0
112431,e2f3ab64-e518-4724-970f-c62df6e23a3a,0,12,0,20,52,1,1,62100,30,False,0,0,0,0
109282,c5ca85bd-39d2-4eaa-82af-6d0ab2e45b38,0,11,0,21,42,2,0,6220,35,False,0,0,0,0
107437,739e3a7e-7be7-4ac4-afa1-09c65438af93,11,10,1,21,11,1,0,3220,34,False,0,1,1,0
111021,a8b4311e-5755-4368-822f-ee6036dcd12e,41,11,0,20,31,3,1,22200,30,False,0,0,1,0
