,Unnamed: 0,user_id,usr_prj,prj_led,admin_roles,usr_expertise,tasks,usr_department,isEmployee,type,rsc_prj,rsc_department,rsc_expertise,proprietary,task,activity,action
6451,1171,b279aa62-5b3a-49f8-bca9-b051d082dc86,proj52,,auditor,2.0,proj11task2propa,dept2,True,schedule,proj51,dept7,1.0,False,proj32task2a,setStatus,False
6452,1172,5fb5171f-2350-42e3-85b9-8e1fdf50103a,proj62,,auditor,1.0,proj62task2propa,dept8,False,schedule,proj52,dept2,,False,proj73task2a,setStatus,False
6453,1173,0538cd79-596e-4b74-9487-8c947fe83b77,proj62,proj62,auditor,2.0,proj22task2a,,False,budget,proj51,dept4,1.0,True,proj21task1a,setStatus,False
6454,1174,f99ab5ee-c757-4d82-86b0-7e0881042655,proj62,proj62,auditor,,proj41task1propa,,False,budget,proj51,dept8,,False,proj21task2propa,write,False
6455,1175,53bd5950-1cb0-4054-8655-d94877667935,proj62,,auditor,2.0,proj41task2a,dept4,False,task,proj52,dept1,,True,proj32task1propa,setStatus,False
6456,1176,28aece4b-53ab-4364-9e09-3901086bd689,proj61,proj61,auditor,,proj42task1a,dept2,True,budget,proj51,dept4,,True,proj73task1a,setSchedule,False
6457,1177,84d18926-be1a-415b-ae27-d20353ebe05f,proj52,,auditor,1.0,proj62task1propa,,False,schedule,proj52,dept4,2.0,True,proj41task1a,read,False
6458,1178,b98ec47a-d090-4d66-b0ef-08e0b5b53070,proj52,proj52,auditor,2.0,proj22task2a,dept7,True,schedule,proj61,dept7,,False,proj41task1propa,request,False
6459,1179,e1d91023-53e0-4e89-bffd-467d80b5b845,proj61,,auditor,2.0,proj11task1propa,dept1,False,budget,proj62,dept8,,True,proj73task1propa,setStatus,False
6460,1180,c39c05b5-1ceb-4bcf-ace5-87a0d0c6b763,proj51,proj51,auditor,,proj31task2propa,dept4,False,task,proj52,dept2,,False,proj73task2a,setCost,False
6461,1181,68c587f0-ef76-4d8d-a076-f4568c944e04,proj61,,auditor,1.0,proj22task2propa,,True,budget,proj61,dept1,,False,proj21task1a,request,False
6462,1182,f05b76d5-9585-4421-a76e-e318ad671255,proj51,proj51,auditor,2.0,proj73task2a,,False,task,proj62,dept8,1.0,True,proj73task2a,write,False
6463,1183,2ab86f65-7dbc-4133-a1a7-3627baefba2a,proj51,proj51,auditor,2.0,proj22task1propa,,True,task,proj62,dept4,2.0,False,proj31task1a,read,False
6464,1184,99b24fcc-55c7-496b-9551-89f5c62d9ee8,proj51,proj51,auditor,2.0,proj22task1a,dept4,True,budget,proj61,dept3,1.0,True,proj12task2a,setSchedule,False
6465,1185,5dcfe530-6440-4850-90cd-73f201016d4a,proj52,proj52,auditor,,proj22task1a,,True,budget,proj52,dept2,,True,proj31task2propa,read,False
6466,1186,b4f42866-cc11-47a1-a06d-29d11a16b1bf,proj52,proj52,auditor,2.0,proj71task1a,dept2,False,task,proj52,dept1,2.0,True,proj32task1propa,write,False
6467,1187,b5fed63e-2dd0-4bee-8d87-90d2c074fcd2,proj61,proj61,auditor,,proj62task2propa,,False,budget,proj51,dept2,2.0,False,proj11task1a,read,False
6468,1188,a20ce6b8-6be9-4d61-b890-df91c042aab9,proj61,,auditor,,proj11task2a,,False,schedule,proj52,dept2,,True,proj32task1propa,request,False
6469,1189,2297e99a-46d6-4931-8741-df34855bd2c8,proj51,proj51,auditor,,proj21task2propa,dept3,False,budget,proj51,dept4,,True,proj22task2a,request,False
6470,1190,158d294d-f3a6-4554-9b66-bc11986f1fd1,proj62,proj62,auditor,,proj73task2propa,dept1,False,budget,proj62,dept3,1.0,True,proj73task1a,read,False
6471,1191,374c75a0-fedf-4dd2-ba56-ed054d32b143,proj61,proj61,auditor,,proj62task2propa,dept7,True,schedule,proj51,dept2,,True,proj21task2propa,setSchedule,False
6472,1192,5517baa7-6524-4903-a6f6-d570b298bdfc,proj52,proj52,auditor,2.0,proj11task2propa,,True,task,proj52,dept2,1.0,True,proj62task1propa,read,False
6473,1193,9006307b-db01-421d-9734-aa6c7a33e212,proj62,,auditor,1.0,proj22task1propa,,True,budget,proj52,dept7,,True,proj31task2propa,setSchedule,False
6474,1194,d213d42b-9568-4a90-b68d-8ecb033f6ee0,proj51,proj51,auditor,,proj73task2propa,,True,budget,proj62,dept1,,False,proj22task1propa,setCost,False
6475,1195,a2251cd5-5916-477f-8ba2-cc76ad4cfafc,proj51,,auditor,1.0,proj32task2propa,,False,budget,proj51,dept1,2.0,False,proj41task1a,setStatus,False
6476,1196,75dee93c-b2c9-4a76-8b28-c6125e095166,proj61,,auditor,,proj11task1propa,dept8,False,budget,proj61,dept7,,True,proj42task1a,read,False
6477,1197,d43269a8-122c-4a5a-88b9-47270efbff89,proj51,,auditor,1.0,proj32task2propa,dept8,False,schedule,proj61,dept7,2.0,False,proj11task1propa,setCost,False
6478,1198,f8dc86f5-b01c-47ce-b209-46b15ba719a0,proj52,,auditor,,proj22task1propa,dept2,True,schedule,proj51,dept3,2.0,False,proj62task2a,setCost,False
6479,1199,24497a88-c35f-479d-bd20-e19a572fe85c,proj61,proj61,auditor,,proj42task1a,,True,budget,proj51,dept8,1.0,True,proj42task1propa,write,False
6480,1200,bcf52bb9-b852-4a31-93d5-cfc89a63348e,proj52,proj52,auditor,1.0,proj71task1propa,,True,schedule,proj62,dept2,1.0,False,proj21task2propa,read,False
6481,1201,49d985a2-2457-4fd9-9cdc-b307a927636d,proj52,,auditor,,proj73task1propa,,False,budget,proj62,dept4,2.0,True,proj11task1propa,write,False
6482,1202,6128b086-0162-459e-87b2-de4d02562d8a,proj61,proj61,auditor,,proj62task2propa,,False,budget,proj62,dept4,1.0,True,proj41task2a,write,False
6483,1203,c6a1b51f-c67f-43c6-8523-ab9c5b28dd7a,proj52,proj52,auditor,,proj11task2propa,,True,budget,proj61,dept1,,True,proj32task1a,setCost,False
6484,1204,07dcd80c-2c3d-44a9-9097-6843fbd9a476,proj62,proj62,auditor,1.0,proj72task2propa,,True,budget,proj62,dept2,2.0,True,proj71task1propa,write,False
6485,1205,115c84c0-b039-4a38-8060-d07a7b61240c,proj61,,auditor,,proj22task2a,dept2,False,budget,proj52,dept3,2.0,False,proj41task2propa,request,False
6486,1206,16a34182-1578-444f-a60b-b4b5cc69332f,proj52,,auditor,,proj31task1a,dept4,False,task,proj51,dept4,1.0,False,proj62task1propa,approve,False
6487,1207,b9eb8f31-f219-4149-a6fa-6d6bdf91ebf5,proj51,,auditor,,proj31task2a,dept7,False,task,proj52,dept7,,True,proj62task2propa,approve,False
6488,1208,76dec244-9b81-4d9a-b09f-7cf146d5f10d,proj61,,auditor,,proj21task1a,,False,schedule,proj51,dept8,,True,proj31task2propa,setCost,False
6489,1209,80ad6b05-7703-4bf4-8565-1cd1a8cbffa0,proj52,proj52,auditor,2.0,proj12task1a,,True,task,proj62,dept4,2.0,True,proj12task1a,write,False
6490,1210,6c1dd2ee-a4c0-4723-b12d-174283f12590,proj61,,auditor,,proj73task1a,,False,budget,proj62,dept7,2.0,False,proj62task2propa,request,False
6491,1211,652c564e-7fd9-4b52-b1ed-b41e999570c0,proj52,,auditor,1.0,proj62task2a,dept4,False,schedule,proj62,dept8,2.0,False,proj32task2propa,write,False
6492,1212,2b9f5037-ffe6-4b10-9d48-447964d19e5b,proj51,,auditor,1.0,proj21task2a,dept8,True,task,proj61,dept4,1.0,True,proj12task2propa,setSchedule,False
6493,1213,d6c0511a-7767-48a5-a9b1-26f35f433596,proj62,proj62,auditor,,proj72task2propa,,False,schedule,proj51,dept3,1.0,True,proj71task2a,read,False
6494,1214,a4c4931c-c13f-497f-a6a8-5fb2dc4dc655,proj62,,auditor,2.0,proj11task2propa,dept8,True,task,proj62,dept7,1.0,False,proj71task1propa,setSchedule,False
6495,1215,a655a9e9-7951-4ffe-b264-078f7e58424f,proj62,,auditor,2.0,proj11task1propa,,True,budget,proj52,dept8,,True,proj71task2propa,request,False
6496,1216,2c4df518-692d-4a32-b942-942838fa3682,proj62,,auditor,1.0,proj42task1propa,,False,budget,proj61,dept7,2.0,False,proj71task2propa,request,False
6497,1217,9b75d631-ae93-4f18-9058-53b6795f9b68,proj62,proj62,auditor,1.0,proj11task1propa,,False,budget,proj62,dept3,,True,proj72task2propa,setSchedule,False
6498,1218,2bfe270e-e7ec-4c13-ac13-b8f68ea1c9b9,proj52,proj52,auditor,2.0,proj71task1propa,dept7,False,schedule,proj61,dept7,1.0,False,proj12task2a,approve,False
6499,1219,8c8a16cd-308e-409d-b6bd-19681b9ab870,proj52,,auditor,1.0,proj73task2a,dept2,False,schedule,proj51,dept4,2.0,True,proj41task2propa,setStatus,False
6500,1220,518685a1-442e-412f-8427-ca62315cf918,proj62,proj62,auditor,1.0,proj22task1propa,dept8,True,budget,proj51,dept2,,False,proj32task1propa,request,False
6501,1221,16099299-6dc0-46fd-b30b-7a73fb6a62e8,proj52,,auditor,1.0,proj22task2a,,False,schedule,proj51,dept2,1.0,True,proj71task1propa,approve,False
6502,1222,b15978e0-4861-4cde-8819-6d3b1e0cddf2,proj51,,auditor,1.0,proj11task1propa,dept4,True,budget,proj61,dept4,,False,proj73task1a,setCost,False
6503,1223,440382bb-84f9-4170-bda6-e23140ba7e15,proj52,proj52,auditor,2.0,proj32task2a,dept7,False,budget,proj61,dept8,1.0,False,proj11task1propa,setCost,False
6504,1224,e309eece-d8e7-4498-b9bf-916cd6a20a1b,proj61,proj61,auditor,2.0,proj11task2a,,False,task,proj62,dept4,,False,proj71task2propa,setSchedule,False
6505,1225,f0d3b12a-52de-472b-830f-84ec7b23ff3b,proj51,proj51,auditor,,proj22task2propa,dept7,True,task,proj62,dept4,,True,proj32task2propa,setSchedule,False
6506,1226,06598f81-376c-4cd7-9174-d7f60b71220e,proj51,proj51,auditor,,proj41task1propa,dept4,True,task,proj62,dept8,,False,proj11task2a,setSchedule,False
6507,1227,c4f3dab1-f2ff-48d9-b154-ec04064ce18b,proj51,proj51,auditor,2.0,proj73task2a,,True,task,proj61,dept4,1.0,True,proj22task1a,setStatus,False
6508,1228,c9e08cf7-95fc-4ae4-8d72-e01203f9a379,proj52,,auditor,,proj12task2a,dept4,True,budget,proj61,dept3,1.0,True,proj71task1a,setSchedule,False
6509,1229,ead8e820-a2fb-41e0-871a-7c3e6c8e1c4e,proj62,,auditor,,proj71task1a,,False,budget,proj52,dept3,,False,proj73task1a,write,False
6510,1230,2dc1df81-1f11-419b-b8c1-ab03f33f3cbb,proj61,proj61,auditor,2.0,proj41task2a,dept8,True,budget,proj61,dept3,,False,proj12task1a,setStatus,False
6511,1231,b33e2575-bb84-4f82-80a3-dec4e99f4792,proj51,proj51,auditor,,proj22task1propa,,True,task,proj52,dept4,1.0,False,proj31task1propa,setCost,False
6512,1232,fcd44b99-fdc7-4616-a729-c6f5e94b6c26,proj52,proj52,auditor,,proj41task1propa,dept2,False,task,proj61,dept8,1.0,True,proj22task2a,setCost,False
6513,1233,214faae3-d6f9-4579-8e67-cb9aac8f487f,proj52,proj52,auditor,,proj73task2a,dept3,False,task,proj62,dept8,1.0,True,proj71task1propa,approve,False
6514,1234,451624a5-c79e-483b-8407-e4a8c1f98068,proj61,proj61,auditor,1.0,proj12task2propa,dept8,False,schedule,proj52,dept1,2.0,False,proj12task1propa,request,False
6515,1235,bca938d9-492a-44ac-9ddc-420a3b9b36eb,proj62,proj62,auditor,1.0,proj22task2propa,dept3,True,task,proj61,dept7,2.0,False,proj32task2propa,write,False
6516,1236,74ce9dbd-3778-4368-86c3-9799c4cad78d,proj62,,auditor,,proj32task1a,,True,budget,proj51,dept3,1.0,True,proj71task1a,request,False
6517,1237,8344162d-5e3a-4b72-bae1-f4a7b472ccf2,proj62,,auditor,,proj32task1a,dept7,True,budget,proj62,dept1,1.0,True,proj11task2propa,setStatus,False
6518,1238,cc6b65c3-3efa-4845-869a-31172a2de54c,proj51,,auditor,,proj32task1propa,dept7,False,task,proj62,dept1,2.0,True,proj73task1propa,write,False
6519,1239,a5c11c42-fee0-4f07-ba31-d1ad15562255,proj51,proj51,auditor,,proj72task1a,,False,budget,proj51,dept3,,False,proj22task2propa,setStatus,False
6520,1240,3bcc9b7c-089d-498f-b5a8-803628649ff7,proj61,,auditor,,proj21task1a,dept4,False,task,proj61,dept7,,True,proj73task2a,setCost,False
6521,1241,c56701b0-6c27-49f2-b25e-63af6e3cf057,proj61,proj61,auditor,1.0,proj73task2a,dept1,True,schedule,proj62,dept3,2.0,False,proj31task2a,request,False
6522,1242,6aea5242-686c-48d1-8743-a3198120bec3,proj52,,auditor,1.0,proj72task1propa,dept1,True,budget,proj51,dept4,,True,proj22task2propa,setSchedule,False
6523,1243,bdd70e82-a726-4b10-bd1b-ba94ba3da179,proj61,,auditor,2.0,proj32task2a,dept7,True,schedule,proj52,dept8,,False,proj11task1propa,setSchedule,False
6524,1244,cd3a3736-bc36-43a1-971a-1c6201468dd4,proj61,,auditor,,proj72task1propa,,True,task,proj52,dept2,,True,proj12task1a,write,False
6525,1245,ff91e5e9-24b4-4d7b-977c-2c79d0988047,proj61,,auditor,2.0,proj22task2propa,,False,schedule,proj52,dept3,,False,proj42task1a,setStatus,False
6526,1246,ee03b281-11c6-4b66-9060-2d6f787d217e,proj52,proj52,auditor,,proj42task1propa,dept8,False,task,proj62,dept2,,False,proj11task1propa,write,False
6527,1247,7cb5cd77-d2d9-402f-b1a7-3f0188ed906d,proj62,proj62,auditor,,proj32task1propa,,True,schedule,proj61,dept3,,True,proj22task1a,request,False
6528,1248,94118361-afa7-4652-9d59-80091abbc6c6,proj51,,auditor,1.0,proj72task2a,,True,schedule,proj52,dept1,2.0,True,proj62task2a,setCost,False
6529,1249,7ee32a2e-290e-4ff0-9c4a-f5a20642f1db,proj52,proj52,auditor,,proj11task2a,,True,schedule,proj62,dept1,2.0,True,proj73task2a,read,False
6530,1250,eb4ebd77-e872-4f60-9abd-dc1d23eb30c4,proj61,,auditor,2.0,proj71task2propa,,False,budget,proj61,dept2,1.0,True,proj11task1propa,request,False
6531,1251,7e18bbf1-c3c4-4319-b139-30121919695c,proj62,,auditor,,proj32task2propa,dept3,False,budget,proj61,dept8,,True,proj11task2propa,setSchedule,False
6532,1252,26cede34-2405-43eb-854d-8426924b2774,proj52,,auditor,1.0,proj62task2propa,dept7,False,task,proj62,dept7,,False,proj41task1propa,setCost,False
6533,1253,2662331c-4ad7-41fb-9578-cd24a37ae51f,proj52,proj52,auditor,,proj41task2a,,True,budget,proj62,dept7,2.0,False,proj41task2propa,read,False
6534,1254,82840275-c228-49f0-b5fa-84e26c0ab474,proj51,,auditor,2.0,proj73task2propa,,False,schedule,proj52,dept3,,False,proj21task1propa,request,False
6535,1255,b16914da-720c-4d12-8262-ccc9fd8f8497,proj62,,auditor,1.0,proj21task2propa,dept1,False,task,proj62,dept7,,True,proj41task2a,setCost,False
6536,1256,b865491f-caa3-4a55-b93e-f78676e5e626,proj52,proj52,auditor,2.0,proj62task1propa,,True,task,proj62,dept3,,False,proj41task1propa,setCost,False
6537,1257,6b20accd-02b9-4aab-878c-c923fde9d74b,proj51,proj51,auditor,2.0,proj11task1propa,dept3,False,budget,proj52,dept7,,False,proj41task2propa,request,False
6538,1258,fe7f5af6-23a8-4626-acf2-bdcf37d75345,proj51,proj51,auditor,1.0,proj11task1a,,False,budget,proj52,dept2,2.0,False,proj72task2a,approve,False
6539,1259,949ef4fd-3079-4b0a-9047-0688dd9ed736,proj51,,auditor,,proj22task1propa,dept1,True,task,proj61,dept8,,True,proj42task1a,request,False
6540,1260,19961c3e-765a-4e83-a589-597bbf02d72e,proj61,proj61,auditor,1.0,proj72task2a,dept7,True,budget,proj62,dept1,,True,proj32task1propa,read,False
6541,1261,4d1276ed-c296-4b13-a88c-e03db6f1cf9f,proj51,proj51,auditor,1.0,proj41task2propa,,True,schedule,proj62,dept1,2.0,True,proj32task2propa,setCost,False
6542,1262,37ae33ed-6269-4a79-8613-a136ced928b2,proj52,proj52,auditor,,proj71task1a,,True,task,proj52,dept4,1.0,False,proj21task2a,read,False
6543,1263,201fd791-9680-47fa-ba80-4fc577aaf7be,proj52,proj52,auditor,,proj32task1propa,dept2,False,task,proj52,dept3,,False,proj72task1a,setSchedule,False
6544,1264,b9318347-de20-44d4-ba6d-3a2bd874441a,proj61,proj61,auditor,1.0,proj11task2a,dept8,True,budget,proj51,dept1,,True,proj73task1a,approve,False
6545,1265,73bd93bf-299f-4a96-bb31-162f20712f4d,proj51,,auditor,,proj72task2propa,dept4,True,task,proj51,dept1,2.0,True,proj22task1propa,setSchedule,False
6546,1266,3c68fce3-cd03-48e0-a68d-f062bd92e46f,proj62,,auditor,,proj32task1a,dept4,False,schedule,proj52,dept8,,True,proj12task2propa,approve,False
6547,1267,4b1d36ef-03bb-4c25-976b-52f6bcf65c74,proj52,,auditor,,proj11task2propa,dept2,True,task,proj62,dept4,1.0,True,proj32task2propa,write,False
6548,1268,1325f6b6-b2cf-43dc-ab19-b829359b4e8e,proj51,,auditor,2.0,proj72task2a,,True,budget,proj52,dept2,1.0,False,proj73task2propa,setSchedule,False
6549,1269,e4b83c8c-8a78-4248-9107-0410ca730289,proj61,proj61,auditor,2.0,proj11task1propa,dept4,False,budget,proj61,dept7,2.0,True,proj32task2a,write,False
6550,1270,cd74de49-9809-4a38-b822-cc53d9990e55,proj62,proj62,auditor,2.0,proj42task1a,,False,budget,proj61,dept3,2.0,False,proj71task1propa,setSchedule,False
6551,1271,5749f970-08a2-4fa7-a5ef-f8643702355d,proj61,proj61,auditor,1.0,proj41task1a,,False,budget,proj61,dept8,2.0,False,proj31task2a,setSchedule,False
6552,1272,0f324e03-8527-408a-804c-65aa48494747,proj61,,auditor,,proj71task1propa,dept1,True,budget,proj62,dept1,,True,proj11task1a,approve,False
6553,1273,67ccfa93-ddf4-4517-a930-c18bd5df40bd,proj61,,auditor,1.0,proj72task2propa,dept8,True,budget,proj52,dept2,2.0,True,proj72task1a,read,False
6554,1274,b1a84bc8-9451-4714-bf53-5c9893c66520,proj62,proj62,auditor,,proj42task1propa,,True,schedule,proj62,dept8,,True,proj73task1a,setStatus,False
6555,1275,51b980d1-b6a8-420c-8ea0-d6e870573234,proj62,,auditor,2.0,proj32task1a,,False,schedule,proj51,dept3,,True,proj12task2a,approve,False
6556,1276,91f5293e-03f5-4ba6-bc4d-9bd4cb044ac4,proj51,proj51,auditor,1.0,proj42task1propa,,False,budget,proj61,dept2,,True,proj22task1propa,setStatus,False
6557,1277,d9ce5fcf-bb70-46d5-8fc5-03e1bbbd42ab,proj61,proj61,auditor,,proj31task1a,,True,budget,proj51,dept1,1.0,True,proj32task2propa,setSchedule,False
6558,1278,a504e15c-1354-4128-97f1-14de417ca87d,proj51,,auditor,1.0,proj21task2a,,False,task,proj52,dept8,2.0,False,proj71task1propa,setStatus,False
6559,1279,02ccfc4f-2964-4084-99f4-1f88feb666a7,proj61,,auditor,2.0,proj62task1propa,dept7,False,task,proj62,dept4,,False,proj12task2a,setStatus,False
6560,1280,a9730a76-e1fd-4700-8b59-66e998b006ee,proj73,proj73,auditor,1.0,proj61task2propa,dept2,False,schedule,proj72,dept2,,True,proj61task2propa,approve,False
6561,1281,6c0b7732-f3eb-4dc0-9b9f-2b269d0e0b22,proj12,proj12,auditor,,proj62task1a,dept7,True,budget,proj73,dept4,1.0,True,proj62task1a,setSchedule,False
6562,1282,6e8cbaef-680e-474d-b2a5-67ecc2c7f9b5,proj42,,auditor,,proj51task2propa,dept8,True,schedule,proj11,dept8,1.0,False,proj51task1propa,write,False
6563,1283,4b21ca49-55d0-4af6-b2ee-69ebb510bb18,proj31,,auditor,1.0,proj51task2a,dept7,True,budget,proj11,dept2,,True,proj42task2a,setStatus,False
6564,1284,9c1c8ab9-4e6d-4809-8f75-7987d99da310,proj74,,auditor,,proj42task2propa,,True,budget,proj71,dept1,2.0,False,proj61task2a,setSchedule,False
6565,1285,41948ca9-758d-457c-b070-4efc87e23cec,proj31,proj31,auditor,,proj51task2a,dept3,True,budget,proj32,dept7,2.0,True,proj52task2a,setStatus,False
6566,1286,b49abd57-d3ca-4447-bb1e-19362566f9c1,proj32,,auditor,,proj61task1a,dept2,False,budget,proj22,dept8,,False,proj42task2propa,write,False
6567,1287,1a7bd525-03c6-467c-bbf8-6894648cfffe,proj41,proj41,auditor,2.0,proj42task2propa,,False,task,proj32,dept4,2.0,False,proj61task2propa,setStatus,False
6568,1288,81b787d5-b826-4244-b50e-ff167e26c362,proj12,proj12,auditor,,proj51task2a,,True,schedule,proj21,dept3,,True,proj62task1a,setCost,False
6569,1289,62a0fa5c-275f-4f55-a7fd-b867dab2fea2,proj42,,auditor,1.0,proj52task2propa,dept2,True,task,proj71,dept1,2.0,True,proj51task1a,request,False
6570,1290,c9aed226-30df-4c66-b920-d5f05e918913,proj72,proj72,auditor,1.0,proj51task1a,dept2,True,budget,proj31,dept1,1.0,False,proj52task2a,setStatus,False
6571,1291,11b483dc-b4e1-4f95-a5f0-8ddbedab742a,proj22,proj22,auditor,2.0,proj51task2a,,True,budget,proj11,dept2,1.0,False,proj51task2propa,request,False
6572,1292,ae256841-2cfb-4b28-b15a-0f8a5aeab951,proj42,proj42,auditor,,proj42task2propa,dept8,False,schedule,proj73,dept4,,True,proj61task1a,read,False
6573,1293,c4342ba9-3bc7-467f-87eb-5bc7fb92b25c,proj21,,auditor,1.0,proj51task1a,dept8,False,task,proj12,dept8,2.0,False,proj51task2propa,approve,False
6574,1294,b939232d-18c8-424e-98de-cc2abff11882,proj32,proj32,auditor,1.0,proj61task1propa,,False,schedule,proj74,dept4,,True,proj51task2a,setStatus,False
6575,1295,0e1f8738-8bc9-453c-8ccd-b6fc463dbdc3,proj74,,auditor,,proj61task2propa,dept3,False,schedule,proj74,dept7,,True,proj61task1a,approve,False
6576,1296,007beac0-60e2-4e6c-b218-4b2971767954,proj72,,auditor,2.0,proj52task2propa,,False,budget,proj11,dept8,1.0,False,proj51task2a,setCost,False
6577,1297,a2ac3004-9274-4afd-99d8-27568de2cec6,proj41,proj41,auditor,2.0,proj52task1a,dept7,True,schedule,proj71,dept4,,True,proj61task1propa,request,False
6578,1298,5eaaa5d6-5e5f-48d6-a631-a925bb791307,proj22,proj22,auditor,1.0,proj52task1a,,False,task,proj72,dept8,,False,proj61task1a,write,False
6579,1299,e3e9a555-a533-4dcf-b4ac-92460100bcbe,proj12,proj12,auditor,1.0,proj42task2propa,dept7,True,schedule,proj72,dept7,2.0,True,proj42task2a,write,False
6580,1300,4b98786f-ac9e-4c29-9825-2da5abc73936,proj71,,auditor,,proj52task2propa,,False,task,proj21,dept3,,True,proj51task2a,setStatus,False
6581,1301,6a72c911-4e06-4efe-9226-856680356eda,proj72,,auditor,2.0,proj61task1a,,True,budget,proj32,dept2,,False,proj61task1propa,approve,False
6582,1302,937e50b4-be57-4fd3-a54f-f61f6d5fc10d,proj11,proj11,auditor,,proj51task1propa,dept7,False,schedule,proj72,dept3,,True,proj42task2a,approve,False
6583,1303,edb7151b-dfbb-4b5c-aa0d-ef2703941144,proj73,proj73,auditor,1.0,proj52task1propa,,True,budget,proj31,dept3,1.0,True,proj42task2a,request,False
6584,1304,e88f79ab-f9e2-4f17-bc92-f3390a19d17e,proj31,,auditor,,proj51task2a,,False,schedule,proj73,dept4,2.0,True,proj42task2a,request,False
6585,1305,99192df9-b30b-4f39-b94d-4d7a0fe96b65,proj71,proj71,auditor,1.0,proj42task2propa,dept4,True,schedule,proj32,dept7,,False,proj61task2propa,setCost,False
6586,1306,804caa66-27d1-4f9a-9f9b-6d41d6b2d519,proj31,,auditor,2.0,proj52task2a,dept1,True,budget,proj41,dept8,1.0,False,proj52task1propa,request,False
6587,1307,20946af5-e5dc-430f-ae08-fc161310725b,proj22,,auditor,2.0,proj61task2propa,dept2,True,budget,proj32,dept3,2.0,True,proj52task1a,setStatus,False
6588,1308,20fbd26f-268a-4a32-b946-6d52088e9062,proj22,proj22,auditor,,proj42task2propa,,True,budget,proj42,dept4,,False,proj61task2propa,approve,False
6589,1309,dfc2f1f3-156c-46d7-b70c-deb96c6354cb,proj21,proj21,auditor,2.0,proj51task2propa,,True,schedule,proj11,dept8,1.0,True,proj52task1a,approve,False
6590,1310,0f9b3805-7724-4815-b502-c02cd33ed46e,proj12,,auditor,,proj61task2propa,dept7,False,budget,proj12,dept4,1.0,False,proj61task2propa,request,False
6591,1311,d3c84ea1-14a5-49cf-820c-6de8e2d99c35,proj11,proj11,auditor,2.0,proj61task2a,,False,budget,proj71,dept1,,True,proj42task2propa,setStatus,False
6592,1312,ea94e8c5-e10d-4872-9751-5fca31974c0f,proj11,,auditor,2.0,proj51task1a,dept3,False,schedule,proj74,dept4,,True,proj52task2propa,setCost,False
6593,1313,da8efc9a-c393-4c9d-809f-d623f423d703,proj73,proj73,auditor,,proj51task1propa,,True,budget,proj41,dept4,2.0,False,proj51task1a,setCost,False
6594,1314,f837a6f9-4b2c-4241-b8f2-fdf97d71d103,proj73,,auditor,,proj51task2a,,False,task,proj41,dept1,,True,proj61task1propa,write,False
6595,1315,3a74b776-68eb-4195-a338-ef89ff05a29f,proj71,,auditor,,proj42task2a,,True,task,proj21,dept8,1.0,False,proj42task2propa,read,False
6596,1316,3a2d4bda-8281-467e-b02f-0a367faf33be,proj31,proj31,auditor,1.0,proj61task1propa,dept1,True,task,proj22,dept3,,False,proj42task2a,request,False
6597,1317,cff94a8a-1b6e-4286-b3ff-0c795e194257,proj42,,auditor,2.0,proj52task1a,,True,budget,proj74,dept1,,False,proj51task2a,approve,False
6598,1318,9b45b99e-aed3-4ba3-a6c8-fa01fc44a925,proj41,proj41,auditor,2.0,proj51task1propa,dept2,True,schedule,proj32,dept7,,False,proj51task2propa,setSchedule,False
6599,1319,5a446478-ddc3-482b-b290-49c75ee82410,proj22,,auditor,,proj61task1a,,True,schedule,proj32,dept7,2.0,True,proj61task2propa,approve,False
6600,1320,546a0be0-a196-461a-9b06-b3d91ebd2f4e,proj31,proj31,auditor,1.0,proj61task1propa,dept7,True,budget,proj42,dept7,,False,proj52task1a,setSchedule,False
6601,1321,fd3f851c-41eb-498f-8556-a08ed8a71c90,proj73,,auditor,2.0,proj62task1a,dept3,False,schedule,proj11,dept2,2.0,True,proj52task2propa,approve,False
6602,1322,72d82d77-83de-4629-8350-2d1950a0dead,proj22,proj22,auditor,1.0,proj51task2a,,True,schedule,proj74,dept2,1.0,False,proj61task2propa,read,False
6603,1323,399eb41e-59ad-45e5-9515-1170075d099b,proj12,proj12,auditor,,proj61task2propa,,True,task,proj73,dept1,,False,proj52task1propa,write,False
6604,1324,0d80ebec-dfe8-4635-9a54-58779b9f7a05,proj74,,auditor,,proj51task2propa,,False,budget,proj22,dept2,,True,proj42task2propa,setCost,False
6605,1325,a2a5b343-7999-48ed-9099-bd186802d5d9,proj11,proj11,auditor,,proj52task2propa,,True,schedule,proj73,dept7,,False,proj51task2a,request,False
6606,1326,f79cc950-102b-435f-85a4-60ace44fe377,proj12,,auditor,2.0,proj52task1a,,True,task,proj12,dept4,,False,proj61task1a,approve,False
6607,1327,0d1832d1-afd2-4797-8452-84d68c609503,proj22,proj22,auditor,,proj52task2propa,,False,task,proj32,dept2,1.0,False,proj52task1propa,setSchedule,False
6608,1328,b111319a-2e13-48a9-ae97-468798388587,proj73,,auditor,2.0,proj51task2propa,,True,schedule,proj21,dept4,2.0,False,proj52task1propa,write,False
6609,1329,e50bfb04-0f3d-4a63-aa34-b3fe0a2c28c0,proj42,proj42,auditor,2.0,proj61task2a,dept8,True,schedule,proj74,dept1,2.0,True,proj52task2propa,setStatus,False
6610,1330,0415d054-0c28-4040-b3cc-b728a444d895,proj74,proj74,auditor,,proj52task2propa,dept7,True,schedule,proj41,dept1,,False,proj51task1a,write,False
